step,KuhnPoker/conv,KuhnPoker/iters,KuhnPoker/nodes_touched,KuhnPoker/tau,KuhnPoker/alpha,KuhnPoker/beta,KuhnPoker/gamma
307,0.0003483734483193668,307,35612,1,1.6887345682516255,-1.7358506512237986,4.926141543382664
308,0.00043573216374390156,308,35728,1,1.73021318873967,-1.7110378103294288,4.920839754789753
309,0.0002704049218891502,309,35844,1,1.7467441820122593,-1.7046756879799285,4.918175213390468
310,0.0003427478784508997,310,35960,1,1.7238339829527218,-1.7264035639977813,4.920051150611435
311,0.00026749608778561806,311,36076,1,1.7410618592019222,-1.719392786744829,4.917273313463943
312,0.00043789932301066536,312,36192,1,1.7310616672007397,-1.7319800639172773,4.917663050972477
313,0.0003098914592586932,313,36308,1,1.7627602362608081,-1.7147007362867552,4.9130425104859
314,0.000174013570200221,314,36424,1,1.7471749724689967,-1.7311338124718119,4.914124421296501
315,0.00039356631388653973,315,36540,1,1.7187901967105979,-1.757338083902185,4.916742171280971
316,0.0003936321477102378,316,36656,1,1.7685435168957622,-1.7266042066702316,4.9097773775552245
317,0.0002932485639006721,317,36772,1,1.7724988097433614,-1.729138172577402,4.9083995971937515
318,0.0003289133579475467,318,36888,1,1.759808632150785,-1.7435680301806893,4.909156660604939
319,0.00031638203043671265,319,37004,1,1.770229064839488,-1.7414521187033318,4.90692175455791
320,0.00042439425755072535,320,37120,1,1.7719806787250592,-1.745561184137899,4.905790702994779
321,0.00024341534687705169,321,37236,1,1.7925795880415651,-1.7362442590964329,4.902093651867911
322,0.00019778332830949763,322,37352,1,1.7650866967061123,-1.7613288856668923,4.904887236773528
323,0.00040699310951833323,323,37468,1,1.7573646130698044,-1.7724275741141051,4.905007117529686
324,0.00035130290647439333,324,37584,1,1.802081642085907,-1.7454800491742701,4.8978782304909
325,0.00030249733927595335,325,37700,1,1.7976821839463493,-1.7539339754013707,4.897517271147043
326,0.0003127525316170554,326,37816,1,1.793161958476854,-1.7625268553194071,4.89717232338976
327,0.00034509171654573123,327,37932,1,1.7990113405111952,-1.7636780780488175,4.895322883277722
328,0.0004055693223476986,328,38048,1,1.8085592685544385,-1.7621802200394159,4.892892523588364
329,0.00019777510779817042,329,38164,1,1.821718533582461,-1.7581405008784505,4.889861565055981
330,0.0002219755168411386,330,38280,1,1.7849927469192668,-1.7900757994937408,4.894323028625144
331,0.0004073626981828393,331,38396,1,1.795452589745853,-1.787786885774243,4.891722202477677
332,0.00032062445650862803,332,38512,1,1.8338824041031527,-1.765429219908965,4.884691551150393
333,0.0003030236729689717,333,38628,1,1.8242068746967015,-1.7776446287186032,4.885106459766812
334,0.0002996477064805547,334,38744,1,1.8249632135696052,-1.7824384883778164,4.883862027414206
335,0.000351975472334759,335,38860,1,1.8282926422083141,-1.785378512765472,4.882186214046941
336,0.00039016105385358824,336,38976,1,1.8414271042974502,-1.7812716538483686,4.878865897386405
337,0.00017527752316764955,337,39092,1,1.851281665994312,-1.7795479085339214,4.876017973968651
338,0.00023161988819803137,338,39208,1,1.8098253613269233,-1.8150748433957224,4.881742467393793
339,0.0004003260546250331,339,39324,1,1.8295360927093394,-1.8059046520695445,4.877286300239144
340,0.0003056321045781796,340,39440,1,1.8646783877551882,-1.7858776135412722,4.869978904010837
341,0.0002976529443960707,341,39556,1,1.8532304589596404,-1.799366123605212,4.8707319485943215
342,0.0002916378813787035,342,39672,1,1.8556931858494068,-1.80290728348217,4.869020540294333
343,0.0003432991217449666,343,39788,1,1.858500228916908,-1.8061975416847238,4.867223598848174
344,0.0003807242168594738,344,39904,1,1.8717845805884163,-1.8019332685719172,4.863472664909881
345,0.00018129481596315666,345,40020,1,1.8816849169005427,-1.800133745119581,4.860266439936396
346,0.0002203105874012401,346,40136,1,1.8434077155537487,-1.8333529736869405,4.866042939801872
347,0.00038866387987465667,347,40252,1,1.8584188026889614,-1.827612588625646,4.86191890622461
348,0.0003056693584721215,348,40368,1,1.8948022034644556,-1.8065660055555441,4.8535179547910525
349,0.0002874928001173893,349,40484,1,1.8850181301020639,-1.8188581340894152,4.854005229555414
350,0.0002883442881147502,350,40600,1,1.8854885716185046,-1.8238128614332823,4.852466059600566
351,0.0003217592064592989,351,40716,1,1.8896311183444907,-1.82610471793849,4.850170116124779
352,0.0003764176493001037,352,40832,1,1.8998790324023458,-1.8239765121417661,4.846585836132926
353,0.00019235574477624584,353,40948,1,1.9128572809702964,-1.8199164934881853,4.842348330647384
354,0.00019115737111291553,354,41064,1,1.878485721637732,-1.85026763168784,4.847966692677112
355,0.0003721170698998133,355,41180,1,1.8820985757345081,-1.8529369517072918,4.84570447561443
356,0.00031731752882208086,356,41296,1,1.9241340029530571,-1.8275588211306575,4.8351431935124785
357,0.00027234435077783115,357,41412,1,1.918964261072504,-1.8365199756663138,4.834644943485545
358,0.000290002838792186,358,41528,1,1.9141860884537967,-1.845255642498752,4.834058899972226
359,0.0002872417465178967,359,41644,1,1.921757240878454,-1.845015523605679,4.83070595590135
360,0.00037377606087210524,360,41760,1,1.9251846153530767,-1.8477864296258093,4.828236744379789
361,0.00022485461702750897,361,41876,1,1.9442862947004578,-1.8392315382634403,4.82207715559279
362,0.00015385505321052761,362,41992,1,1.9191310047722552,-1.8627818993955059,4.8261954929884885
363,0.0003482572988365018,363,42108,1,1.9015194950134648,-1.881258578208954,4.828536926854488
364,0.00033518697954570964,364,42224,1,1.9521517720070416,-1.8492138656114843,4.814781405402709
365,0.00025108747239338536,365,42340,1,1.953928678492185,-1.8531450245551513,4.812491016580985
366,0.00028711942465120543,366,42456,1,1.9413280247213578,-1.8675579971839509,4.813733823614033
367,0.00023774161105111213,367,42572,1,1.9529875199374387,-1.8642744784433822,4.808954315837401
368,0.0003664893574500949,368,42688,1,1.946146325269403,-1.8745344630750944,4.808769429278828
369,0.0002665244177597059,369,42804,1,1.9749807443430312,-1.8587616242517562,4.79940569408231
370,0.000160322460876966,370,42920,1,1.960635955869305,-1.874379090335362,4.801160078161175
371,0.0003099161137076756,371,43036,1,1.9355750138524814,-1.8982783103055136,4.805678611931089
372,0.0003514366904607269,372,43152,1,1.9772459659765498,-1.8726838363004288,4.792691123229952
373,0.00022332453353429704,373,43268,1,1.9884626346752792,-1.8697399783852364,4.787528457742974
374,0.0002820839808134745,374,43384,1,1.9663786514947978,-1.8910903967186745,4.791478094582039
375,0.00023584616958785554,375,43500,1,1.9837455596170526,-1.8835274739914962,4.784554947865461
376,0.00034601888138000025,376,43616,1,1.9774356602812144,-1.893372265965417,4.784163010318626
377,0.0003085906859733867,377,43732,1,2.003452460048437,-1.8795378649400734,4.7745073037589965
378,0.000155541006334442,378,43848,1,2.000819047438318,-1.8866042757886232,4.773006780414562
379,0.0002515289131435061,379,43964,1,1.9655399839825343,-1.918016043347608,4.780983226556238
380,0.00035521814445907407,380,44080,1,1.996987635538352,-1.8997607484932595,4.76954395848761
381,0.00024194074037781066,381,44196,1,2.020839933087432,-1.887501191911666,4.759955667380014
382,0.0002679947518670345,382,44312,1,2.0026798528018457,-1.9059302109398017,4.763126173718883
383,0.00025657201802081753,383,44428,1,2.012519289572437,-1.9038491104524926,4.757679732668601
384,0.0003011548829524313,384,44544,1,2.0139743499245606,-1.9079385411701288,4.754769021331448
385,0.00033893142628474426,385,44660,1,2.0271604232768534,-1.9034047242596928,4.7480653988103345
386,0.00017630692058140385,386,44776,1,2.037943453348341,-1.9006625316549828,4.741988314969804
387,0.00017469269451922398,387,44892,1,2.0043357120352026,-1.9306804956519872,4.750347307498573
388,0.0003337995047532072,388,45008,1,2.0077625792919602,-1.933306760847247,4.746699188179262
389,0.000302942607869644,389,45124,1,2.04893677538945,-1.9079516599037398,4.730322233004773
390,0.0002396351301271471,390,45240,1,2.04728913548382,-1.9142464891142232,4.728154703926086
391,0.00026798968467003914,391,45356,1,2.037737215609074,-1.9264001154008543,4.728704807606308
392,0.0002297485357369844,392,45472,1,2.048124956792976,-1.923837516450189,4.7223114134914335
393,0.0003420870991623637,393,45588,1,2.0432159694815337,-1.932591181316344,4.721228936018753
394,0.00025858055571142957,394,45704,1,2.070123037868673,-1.9178754884058873,4.708662454568801
395,0.0001549734351116716,395,45820,1,2.0579166497411023,-1.9319018646699555,4.710191761204937
396,0.00027555093159659094,396,45936,1,2.032513261036918,-1.9560785182533722,4.716515068769922
397,0.000335318520264527,397,46052,1,2.0694794121144575,-1.9335100845402085,4.6999325393642435
398,0.00020609745022512338,398,46168,1,2.084768587454691,-1.9273331171189607,4.691018742649382
399,0.0002618444586959534,399,46284,1,2.060673402586057,-1.9502001216866889,4.697172538588166
400,0.00023616856985334,400,46400,1,2.078386757690147,-1.942074978534023,4.687213486923081
401,0.0003016590044267464,401,46516,1,2.0763945776077257,-1.9485941621229903,4.684820734357011
402,0.000314956859003096,402,46632,1,2.094450309059602,-1.940265245606132,4.674358541534835
403,0.00015256939415070336,403,46748,1,2.100891548706796,-1.9405243924847053,4.668405184587611
404,0.0001752375817359042,404,46864,1,2.0632059293339893,-1.9737291526638319,4.6804357972263375
405,0.0003218625118315832,405,46980,1,2.075069394073593,-1.9697883402970575,4.672347264616162
406,0.00028214828544712023,406,47096,1,2.113988905951809,-1.9457950324997841,4.6526084241338
407,0.0002310747956387471,407,47212,1,2.110329212581864,-1.9534202787273278,4.650664235840107
408,0.0002565976258999958,408,47328,1,2.1027749592379776,-1.9639714847102776,4.650399887551739
409,0.00021319501973418586,409,47444,1,2.1127501263836024,-1.9614821034793941,4.642465837451107
410,0.0003239961083762455,410,47560,1,2.1060407826334577,-1.9714128895005303,4.641816902982188
411,0.0002506971654233636,411,47676,1,2.134100664279159,-1.9554879019997404,4.62546668672304
412,0.00014661407412400185,412,47792,1,2.1232467465959113,-1.968363840499874,4.626672520597875
413,0.0002521462608556513,413,47908,1,2.0964564674218735,-1.9934892140106242,4.635146128516227
414,0.00032028836287398277,414,48024,1,2.131466929085643,-1.971952517102359,4.615199718290272
415,0.00020212605507879955,415,48140,1,2.149209095465608,-1.963636554143691,4.602788284325875
416,0.0002469475756906314,416,48256,1,2.1266501161673084,-1.9852302103214572,4.609666978199909
417,0.0002348709147573791,417,48372,1,2.1420965254674513,-1.9784650827400179,4.598196377200473
418,0.00026813025668623314,418,48488,1,2.143154914039509,-1.9824558376530184,4.593602943736631
419,0.00030820830172595404,419,48604,1,2.1547170344042192,-1.9785945738289712,4.583679448901222
420,0.0001741375645762655,420,48720,1,2.1666912427780387,-1.9744460478754506,4.573330427381967
421,0.00013356701242780988,421,48836,1,2.1378304313283705,-2.000796551445116,4.583839240865394
422,0.00029037245228513697,422,48952,1,2.126650356148201,-2.014145668276134,4.585318558116239
423,0.00028959193833361097,423,49068,1,2.1750654965347285,-1.9822782915964412,4.5558065414947455
424,0.00020372533698881368,424,49184,1,2.1788469972446682,-1.984120289644774,4.549279515320767
425,0.00024686472688276173,425,49300,1,2.162571124766642,-2.0009515824961106,4.55355661538733
426,0.00020525512540600643,426,49416,1,2.177529848344038,-1.9943623911577126,4.5408638516977184
427,0.00029412157289912533,427,49532,1,2.1708753017609457,-2.003995818687054,4.539920740967418
428,0.0002732980209975977,428,49648,1,2.1954807541266077,-1.9901811709645063,4.5214032923994605
429,0.00013167913704667522,429,49764,1,2.1951844890519396,-1.9949594456084507,4.516755107550306
430,0.00018825227236865527,430,49880,1,2.1573725454666888,-2.0282643637141455,4.53348737481039
431,0.00030134229006958946,431,49996,1,2.1816724682269606,-2.014257763322567,4.514852165179942
432,0.0002464584296971162,432,50112,1,2.2126039432960662,-1.995572151420348,4.491638604803196
433,0.00021962992877649912,433,50228,1,2.2049702916673257,-2.0057568576746614,4.491145316203774
434,0.00023758929268485884,434,50344,1,2.2022925036436773,-2.0122705244057904,4.487659967091071
435,0.00019630988115171277,435,50460,1,2.210727616563074,-2.010403287416284,4.477334145201265
436,0.0002980992153182871,436,50576,1,2.203732694909482,-2.0201631144519054,4.476430054078473
437,0.00023328502660052708,437,50692,1,2.2316169220826403,-2.0036494755458674,4.453565797449119
438,0.00013541198792269005,438,50808,1,2.2214642015765453,-2.01565314449031,4.454619201089903
439,0.00022465952581943172,439,50924,1,2.194384985611239,-2.040789892201843,4.466438690837671
440,0.0002963382020695071,440,51040,1,2.227159250883438,-2.020160310804661,4.439932428903907
441,0.0002030454013819405,441,51156,1,2.2469674936061335,-2.009656030768594,4.421146337164453
442,0.00022610817080129242,442,51272,1,2.2292269862819873,-2.027345155524485,4.427306173718869
443,0.0002247342798846752,443,51388,1,2.2392987651217697,-2.024060539636763,4.414776427934849
444,0.00022585841125372097,444,51504,1,2.242872102911917,-2.0256785893651643,4.406491183593015
445,0.00029064664643738136,445,51620,1,2.2470781400855353,-2.0267982874731,4.397659002927307
446,0.0001969645989560731,446,51736,1,2.26544390936722,-2.017251050011492,4.378671410102884
447,0.00013183605567632095,447,51852,1,2.247099565193827,-2.0353548238567276,4.385597027033862
448,0.00024396068394885728,448,51968,1,2.2281979122462663,-2.054240304098715,4.3928623494519465
449,0.0002843117078877855,449,52084,1,2.2671523468341412,-2.0286222498684614,4.358749369064361
450,0.00018236858718007065,450,52200,1,2.2798303419969908,-2.023266612303006,4.342978435780262
451,0.00022666888683975372,451,52316,1,2.258371156255236,-2.043741228054549,4.352488205180771
452,0.0002121221960490749,452,52432,1,2.2746814538098525,-2.035482293978437,4.333821328633099
453,0.00024021224412759667,453,52548,1,2.27480491260186,-2.03955499187672,4.327136514296793
454,0.0002791783262606762,454,52664,1,2.285812849849103,-2.0353269815367145,4.31198438559925
455,0.00016898717282470832,455,52780,1,2.298317965894946,-2.0299792249818895,4.295366992444878
456,0.00012752720981162868,456,52896,1,2.2735927451466877,-2.0529667399101617,4.307925238272505
457,0.0002513467669303382,457,53012,1,2.261555789357707,-2.066524059281525,4.3105046978015835
458,0.00027125887814002936,458,53128,1,2.304018930783231,-2.0378622739285643,4.269742018880429
459,0.00017348806283948304,459,53244,1,2.3122782859464106,-2.0356401890323617,4.25577895996101
460,0.00022398755479630106,460,53360,1,2.2907124729283534,-2.056193940178523,4.266272333997331
461,0.00020192787904696474,461,53476,1,2.3091515105590186,-2.0460772297669125,4.243761027217015
462,0.00024389571945174215,462,53592,1,2.3071537893843415,-2.0516501949833286,4.23804974518045
463,0.000268087990689142,463,53708,1,2.321829007287281,-2.044492440722296,4.218118008089173
464,0.00015119055489154487,464,53824,1,2.3311470899495843,-2.041457342316667,4.202462377715467
465,0.00012774132478721167,465,53940,1,2.3024679099998906,-2.067458691000486,4.219551088460165
466,0.00025068869432690044,466,54056,1,2.2968557567073535,-2.075919164373086,4.21677571040976
467,0.0002604585376095314,467,54172,1,2.339069244879984,-2.047475635426032,4.172072461531758
468,0.0001738134186432816,468,54288,1,2.3451785427687315,-2.046860051305484,4.158613342468385
469,0.00021970573720830888,469,54404,1,2.3260679215205236,-2.065421023124492,4.167788310875527
470,0.0001950855170213539,470,54520,1,2.3433247366997385,-2.0562478743826005,4.144113856899827
471,0.00024006246702804046,471,54636,1,2.340491647732425,-2.062411144946263,4.138532791255213
472,0.0002593726598210111,472,54752,1,2.3562425191174787,-2.054444706276351,4.1156631681257245
473,0.00014367600228379351,473,54868,1,2.364578953115404,-2.052115617127341,4.099395120512581
474,0.00012092757017093114,474,54984,1,2.3349566861799755,-2.078731902029574,4.118812750078056
475,0.00024419630717986696,475,55100,1,2.3291579824183177,-2.0872572665383915,4.115855333042319
476,0.00025304867775460815,476,55216,1,2.3729436504930335,-2.057684188701849,4.065540144390201
477,0.00016937813830344983,477,55332,1,2.3788961474092694,-2.057129576083712,4.050933231695332
478,0.00021451954392140427,478,55448,1,2.360075910491704,-2.0754607228982196,4.060539746862309
479,0.0001916622913496202,479,55564,1,2.377407558583554,-2.0661922820478518,4.034595646103534
480,0.0002302524724114019,480,55680,1,2.374974879161134,-2.0720262322138936,4.028024781977647
481,0.0002532780642247878,481,55796,1,2.389288545322449,-2.0650516583823793,4.004511426064459
482,0.0001454989422959574,482,55912,1,2.39860684407848,-2.061894719097403,3.985745995182956
483,0.00011206732806817721,483,56028,1,2.3712598660994293,-2.0868042588349693,4.004430158612641
484,0.00023265694610313803,484,56144,1,2.360488481339029,-2.0990780241380467,4.006150803150427
485,0.00024857489594581894,485,56260,1,2.40562497551359,-2.0683617832892756,3.950152593581511
486,0.00016069134227295057,486,56376,1,2.413285212447147,-2.0664366339351776,3.932431604554191
487,0.00020835861820733825,487,56492,1,2.392694521313514,-2.0861853584654453,3.944612691677092
488,0.00019108928602637465,488,56608,1,2.4112462926368665,-2.075871499284549,3.9151435150911036
489,0.00021465931513686698,489,56724,1,2.410335509266235,-2.0805078822165575,3.906296614284064
490,0.00024875890410691603,490,56840,1,2.420805233755154,-2.0763908223585323,3.8849816036544107
491,0.0001549965553614696,491,56956,1,2.4330033967955482,-2.0709399369702264,3.861472201328812
492,0.00010997310348090372,492,57072,1,2.4104631466620003,-2.092214067347292,3.876264211690864
493,0.00021574932966417215,493,57188,1,2.395213834586048,-2.107937628793106,3.8829361272404856
494,0.0002454058057355102,494,57304,1,2.436862543223987,-2.079706897023298,3.8263894987911664
495,0.00014904047107330842,495,57420,1,2.447991636751256,-2.0750416101093054,3.803291838933638
496,0.0002005776041396068,496,57536,1,2.424119964486787,-2.0973664052132053,3.8200191818944855
497,0.00019256310110060681,497,57652,1,2.4446333262718563,-2.0854268218398744,3.7860267210860066
498,0.0001924921040999672,498,57768,1,2.446312036016613,-2.0880281969251855,3.7734224204290223
499,0.00024375505197671288,499,57884,1,2.450242060506149,-2.088885753605955,3.7580950075968502
500,0.00016987600003906533,500,58000,1,2.467305951660403,-2.0795912060619903,3.7270992049041998
501,0.0001068658466975847,501,58116,1,2.4512055700033883,-2.0959211985155557,3.7352358737129463
502,0.00019237605981112238,502,58232,1,2.4294394910275376,-2.11670948773339,3.749967702373417
503,0.00024103304222358735,503,58348,1,2.4660127868201385,-2.0922173167548084,3.6954731005325754
504,0.00016520410896453397,504,58464,5,2.4824414163746096,-2.0833705573685144,3.6643124120745414
505,0.00019014787907331576,505,58580,,2.4824414163746096,-2.0833705573685144,3.6643124120745414
506,0.00019537040846345777,506,58696,,2.4824414163746096,-2.0833705573685144,3.6643124120745414
507,0.00016244790398597941,507,58812,,2.4824414163746096,-2.0833705573685144,3.6643124120745414
508,0.00023537823936536917,508,58928,,2.4824414163746096,-2.0833705573685144,3.6643124120745414
509,0.000187167817454037,509,59044,5,2.5008428335307644,-2.08837359388646,3.5838207306497187
510,0.00010039778688913925,510,59160,,2.5008428335307644,-2.08837359388646,3.5838207306497187
511,0.0001620204918375001,511,59276,,2.5008428335307644,-2.08837359388646,3.5838207306497187
512,0.00023237104068965508,512,59392,,2.5008428335307644,-2.08837359388646,3.5838207306497187
513,0.00018576440311207643,513,59508,,2.5008428335307644,-2.08837359388646,3.5838207306497187
514,0.00017591514583062406,514,59624,5,2.5075718798451825,-2.1022997565145256,3.5155830051543404
515,0.00019350098292758577,515,59740,,2.5075718798451825,-2.1022997565145256,3.5155830051543404
516,0.00015347682713529043,516,59856,,2.5075718798451825,-2.1022997565145256,3.5155830051543404
517,0.0002202048161355219,517,59972,,2.5075718798451825,-2.1022997565145256,3.5155830051543404
518,0.00020313568488683487,518,60088,,2.5075718798451825,-2.1022997565145256,3.5155830051543404
519,0.0001003990598913429,519,60204,5,2.5322459811011933,-2.1021623602231605,3.421668853747046
520,0.00012062958468864182,520,60320,,2.5322459811011933,-2.1021623602231605,3.421668853747046
521,0.00021588898490276787,521,60436,,2.5322459811011933,-2.1021623602231605,3.421668853747046
522,0.0002032121331965453,522,60552,,2.5322459811011933,-2.1021623602231605,3.421668853747046
523,0.00015684646801084057,523,60668,,2.5322459811011933,-2.1021623602231605,3.421668853747046
524,0.00018944791233713176,524,60784,5,2.5379463331470062,-2.1166636135135075,3.350491743292383
525,0.00016752400435851578,525,60900,,2.5379463331470062,-2.1166636135135075,3.350491743292383
526,0.00019462768927233642,526,61016,,2.5379463331470062,-2.1166636135135075,3.350491743292383
527,0.00021304744676456377,527,61132,,2.5379463331470062,-2.1166636135135075,3.350491743292383
528,0.0001260496580870185,528,61248,,2.5379463331470062,-2.1166636135135075,3.350491743292383
529,8.83188300151716e-05,529,61364,5,2.5459658006422594,-2.1292863868969887,3.2744402721527233
530,0.00018889940297139862,530,61480,,2.5459658006422594,-2.1292863868969887,3.2744402721527233
531,0.00021248373492727124,531,61596,,2.5459658006422594,-2.1292863868969887,3.2744402721527233
532,0.00014830247040514832,532,61712,,2.5459658006422594,-2.1292863868969887,3.2744402721527233
533,0.00017942309987273308,533,61828,,2.5459658006422594,-2.1292863868969887,3.2744402721527233
534,0.00017614673529409153,534,61944,5,2.5849160466692482,-2.117549107385041,3.1532809867009144
535,0.00015563925960274116,535,62060,,2.5849160466692482,-2.117549107385041,3.1532809867009144
536,0.0002116663773741867,536,62176,,2.5849160466692482,-2.117549107385041,3.1532809867009144
537,0.00016259561783577015,537,62292,,2.5849160466692482,-2.117549107385041,3.1532809867009144
538,8.61736574074845e-05,538,62408,,2.5849160466692482,-2.117549107385041,3.1532809867009144
539,0.00014644109641581693,539,62524,5,2.5654202912951165,-2.1515567465127976,3.11246281368637
540,0.0002082018183083567,540,62640,,2.5654202912951165,-2.1515567465127976,3.11246281368637
541,0.00016694218125645754,541,62756,,2.5654202912951165,-2.1515567465127976,3.11246281368637
542,0.0001617287813142354,542,62872,,2.5654202912951165,-2.1515567465127976,3.11246281368637
543,0.00017933371870679227,543,62988,,2.5654202912951165,-2.1515567465127976,3.11246281368637
544,0.00014633883692044547,544,63104,5,2.624595392355748,-2.1235998305386006,2.9580117771086174
545,0.00019389724672858044,545,63220,,2.624595392355748,-2.1235998305386006,2.9580117771086174
546,0.00018838014349042975,546,63336,,2.624595392355748,-2.1235998305386006,2.9580117771086174
547,9.184684154806e-05,547,63452,,2.624595392355748,-2.1235998305386006,2.9580117771086174
548,8.984624894603499e-05,548,63568,,2.624595392355748,-2.1235998305386006,2.9580117771086174
549,0.00018580070372678503,549,63684,5,2.6076517574442937,-2.1552879760060626,2.911339470697961
550,0.0001907503830026469,550,63800,,2.6076517574442937,-2.1552879760060626,2.911339470697961
551,0.00013568350916703942,551,63916,,2.6076517574442937,-2.1552879760060626,2.911339470697961
552,0.00017300686777144136,552,64032,,2.6076517574442937,-2.1552879760060626,2.911339470697961
553,0.0001630013696893029,553,64148,,2.6076517574442937,-2.1552879760060626,2.911339470697961
554,0.00015561474086753235,554,64264,5,2.659256004864482,-2.13302367697914,2.7643088836339493
555,0.0001962687147042952,555,64380,,2.659256004864482,-2.13302367697914,2.7643088836339493
556,0.00014182925027064752,556,64496,,2.659256004864482,-2.13302367697914,2.7643088836339493
557,7.718331553269175e-05,557,64612,,2.659256004864482,-2.13302367697914,2.7643088836339493
558,0.0001425968398268418,558,64728,,2.659256004864482,-2.13302367697914,2.7643088836339493
559,0.00019332734302904275,559,64844,5,2.6720734324125783,-2.1410543400998945,2.672639830228162
560,0.00014965224063720473,560,64960,,2.6720734324125783,-2.1410543400998945,2.672639830228162
561,0.00015522088536759626,561,65076,,2.6720734324125783,-2.1410543400998945,2.672639830228162
562,0.00016966922532243855,562,65192,,2.6720734324125783,-2.1410543400998945,2.672639830228162
563,0.0001381411544524036,563,65308,,2.6720734324125783,-2.1410543400998945,2.672639830228162
564,0.00017977047057909923,564,65424,5,2.690345302579076,-2.144703396966773,2.5725665135627565
565,0.00017458067675088507,565,65540,,2.690345302579076,-2.144703396966773,2.5725665135627565
566,8.651083553562477e-05,566,65656,,2.690345302579076,-2.144703396966773,2.5725665135627565
567,8.224120479574659e-05,567,65772,,2.690345302579076,-2.144703396966773,2.5725665135627565
